Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
3-5389,383111580014962888,20. 1. 2023 14:15:00,2023,1,47.2500,0.0000,12.0000,0.0000,189.0000,0.0000,48.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 14:30:00,2023,1,51.2500,0.0000,13.0000,0.0000,205.0000,0.0000,52.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 14:45:00,2023,1,47.5000,0.0000,12.2500,0.0000,190.0000,0.0000,49.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 15:00:00,2023,1,45.5000,0.0000,12.2500,0.0000,182.0000,0.0000,49.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 15:15:00,2023,1,44.0000,0.0000,11.2500,0.0000,176.0000,0.0000,45.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 15:30:00,2023,1,45.2500,0.0000,11.7500,0.0000,181.0000,0.0000,47.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 15:45:00,2023,1,42.7500,0.0000,10.7500,0.0000,171.0000,0.0000,43.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 16:00:00,2023,1,38.5000,0.0000,9.2500,0.0000,154.0000,0.0000,37.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 16:15:00,2023,1,36.0000,0.0000,9.0000,0.0000,144.0000,0.0000,36.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 16:30:00,2023,1,31.2500,0.0000,5.0000,0.0000,125.0000,0.0000,20.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 16:45:00,2023,1,32.0000,0.0000,3.2500,0.0000,128.0000,0.0000,13.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 17:00:00,2023,1,32.2500,0.0000,3.5000,0.0000,129.0000,0.0000,14.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 17:15:00,2023,1,31.5000,0.0000,3.5000,0.0000,126.0000,0.0000,14.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 17:30:00,2023,1,34.0000,0.0000,4.0000,0.0000,136.0000,0.0000,16.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 17:45:00,2023,1,31.0000,0.0000,4.0000,0.0000,124.0000,0.0000,16.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 18:00:00,2023,1,30.2500,0.0000,4.2500,0.0000,121.0000,0.0000,17.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 18:15:00,2023,1,27.0000,0.0000,4.7500,0.0000,108.0000,0.0000,19.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 18:30:00,2023,1,26.0000,0.0000,4.5000,0.0000,104.0000,0.0000,18.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 18:45:00,2023,1,25.7500,0.0000,4.0000,0.0000,103.0000,0.0000,16.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 19:00:00,2023,1,23.5000,0.0000,3.7500,0.0000,94.0000,0.0000,15.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 19:15:00,2023,1,23.2500,0.0000,4.0000,0.0000,93.0000,0.0000,16.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 19:30:00,2023,1,23.0000,0.0000,4.2500,0.0000,92.0000,0.0000,17.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 19:45:00,2023,1,24.2500,0.0000,3.7500,0.0000,97.0000,0.0000,15.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 20:00:00,2023,1,22.0000,0.0000,4.0000,0.0000,88.0000,0.0000,16.0000,0.0000,1,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 20:15:00,2023,1,20.0000,0.0000,3.0000,0.0000,80.0000,0.0000,12.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 20:30:00,2023,1,17.5000,0.0000,2.2500,0.0000,70.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 20:45:00,2023,1,19.0000,0.0000,2.7500,0.0000,76.0000,0.0000,11.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 21:00:00,2023,1,18.0000,0.0000,1.7500,0.0000,72.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 21:15:00,2023,1,18.0000,0.0000,2.5000,0.0000,72.0000,0.0000,10.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 21:30:00,2023,1,17.5000,0.0000,2.0000,0.0000,70.0000,0.0000,8.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 21:45:00,2023,1,17.5000,0.0000,2.2500,0.0000,70.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 22:00:00,2023,1,19.5000,0.0000,3.0000,0.0000,78.0000,0.0000,12.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 22:15:00,2023,1,18.0000,0.0000,2.2500,0.0000,72.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 22:30:00,2023,1,17.0000,0.0000,2.0000,0.0000,68.0000,0.0000,8.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 22:45:00,2023,1,17.7500,0.0000,2.5000,0.0000,71.0000,0.0000,10.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 23:00:00,2023,1,18.7500,0.0000,2.2500,0.0000,75.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 23:15:00,2023,1,17.0000,0.0000,2.5000,0.0000,68.0000,0.0000,10.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 23:30:00,2023,1,16.7500,0.0000,2.2500,0.0000,67.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,20. 1. 2023 23:45:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 00:00:00,2023,1,18.2500,0.0000,2.2500,0.0000,73.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 00:15:00,2023,1,18.2500,0.0000,2.7500,0.0000,73.0000,0.0000,11.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 00:30:00,2023,1,15.5000,0.0000,2.0000,0.0000,62.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 00:45:00,2023,1,15.5000,0.0000,2.0000,0.0000,62.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 01:00:00,2023,1,16.2500,0.0000,2.5000,0.0000,65.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 01:15:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 01:30:00,2023,1,16.0000,0.0000,2.5000,0.0000,64.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 01:45:00,2023,1,15.2500,0.0000,2.2500,0.0000,61.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 02:00:00,2023,1,15.5000,0.0000,2.0000,0.0000,62.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 02:15:00,2023,1,16.7500,0.0000,1.7500,0.0000,67.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 02:30:00,2023,1,15.2500,0.0000,1.7500,0.0000,61.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 02:45:00,2023,1,16.2500,0.0000,2.0000,0.0000,65.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 03:00:00,2023,1,16.2500,0.0000,1.7500,0.0000,65.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 03:15:00,2023,1,17.5000,0.0000,2.2500,0.0000,70.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 03:30:00,2023,1,18.0000,0.0000,2.7500,0.0000,72.0000,0.0000,11.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 03:45:00,2023,1,16.0000,0.0000,1.5000,0.0000,64.0000,0.0000,6.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 04:00:00,2023,1,16.0000,0.0000,1.7500,0.0000,64.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 04:15:00,2023,1,16.7500,0.0000,2.0000,0.0000,67.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 04:30:00,2023,1,17.5000,0.0000,1.7500,0.0000,70.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 04:45:00,2023,1,16.5000,0.0000,2.2500,0.0000,66.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 05:00:00,2023,1,15.7500,0.0000,2.2500,0.0000,63.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 05:15:00,2023,1,15.0000,0.0000,1.5000,0.0000,60.0000,0.0000,6.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 05:30:00,2023,1,15.7500,0.0000,2.0000,0.0000,63.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 05:45:00,2023,1,17.5000,0.0000,2.7500,0.0000,70.0000,0.0000,11.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 06:00:00,2023,1,15.0000,0.0000,1.7500,0.0000,60.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 06:15:00,2023,1,14.7500,0.0000,1.5000,0.0000,59.0000,0.0000,6.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 06:30:00,2023,1,15.7500,0.0000,2.0000,0.0000,63.0000,0.0000,8.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 06:45:00,2023,1,16.2500,0.0000,2.0000,0.0000,65.0000,0.0000,8.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 07:00:00,2023,1,17.7500,0.0000,2.5000,0.0000,71.0000,0.0000,10.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 07:15:00,2023,1,16.2500,0.0000,1.7500,0.0000,65.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 07:30:00,2023,1,16.5000,0.0000,2.2500,0.0000,66.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 07:45:00,2023,1,14.5000,0.0000,2.0000,0.0000,58.0000,0.0000,8.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 08:00:00,2023,1,18.2500,0.0000,3.7500,0.0000,73.0000,0.0000,15.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 08:15:00,2023,1,21.5000,0.0000,4.5000,0.0000,86.0000,0.0000,18.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 08:30:00,2023,1,23.2500,0.0000,6.7500,0.0000,93.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 08:45:00,2023,1,23.5000,0.0000,6.7500,0.0000,94.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 09:00:00,2023,1,23.7500,0.0000,6.7500,0.0000,95.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 09:15:00,2023,1,23.7500,0.0000,6.7500,0.0000,95.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 09:30:00,2023,1,24.5000,0.0000,6.7500,0.0000,98.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 09:45:00,2023,1,23.0000,0.0000,7.0000,0.0000,92.0000,0.0000,28.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 10:00:00,2023,1,23.0000,0.0000,6.7500,0.0000,92.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 10:15:00,2023,1,23.0000,0.0000,6.5000,0.0000,92.0000,0.0000,26.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 10:30:00,2023,1,22.7500,0.0000,7.0000,0.0000,91.0000,0.0000,28.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 10:45:00,2023,1,23.5000,0.0000,7.5000,0.0000,94.0000,0.0000,30.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 11:00:00,2023,1,20.5000,0.0000,6.2500,0.0000,82.0000,0.0000,25.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 11:15:00,2023,1,21.0000,0.0000,7.0000,0.0000,84.0000,0.0000,28.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 11:30:00,2023,1,20.7500,0.0000,6.0000,0.0000,83.0000,0.0000,24.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 11:45:00,2023,1,19.5000,0.0000,6.2500,0.0000,78.0000,0.0000,25.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 12:00:00,2023,1,22.7500,0.0000,6.7500,0.0000,91.0000,0.0000,27.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 12:15:00,2023,1,19.7500,0.0000,6.2500,0.0000,79.0000,0.0000,25.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 12:30:00,2023,1,20.7500,0.0000,6.5000,0.0000,83.0000,0.0000,26.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 12:45:00,2023,1,19.0000,0.0000,6.2500,0.0000,76.0000,0.0000,25.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 13:00:00,2023,1,20.7500,0.0000,6.0000,0.0000,83.0000,0.0000,24.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 13:15:00,2023,1,13.5000,0.0000,2.5000,0.0000,54.0000,0.0000,10.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 13:30:00,2023,1,13.7500,0.0000,2.5000,0.0000,55.0000,0.0000,10.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 13:45:00,2023,1,12.5000,0.0000,2.2500,0.0000,50.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 14:00:00,2023,1,13.2500,0.0000,3.0000,0.0000,53.0000,0.0000,12.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 14:15:00,2023,1,15.2500,0.0000,2.7500,0.0000,61.0000,0.0000,11.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 14:30:00,2023,1,13.7500,0.0000,3.2500,0.0000,55.0000,0.0000,13.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 14:45:00,2023,1,13.7500,0.0000,3.2500,0.0000,55.0000,0.0000,13.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 15:00:00,2023,1,14.7500,0.0000,2.0000,0.2500,59.0000,0.0000,8.0000,1.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 15:15:00,2023,1,17.7500,0.0000,1.7500,0.0000,71.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 15:30:00,2023,1,16.0000,0.0000,2.2500,0.0000,64.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 15:45:00,2023,1,16.0000,0.0000,2.2500,0.0000,64.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 16:00:00,2023,1,14.5000,0.0000,1.5000,0.0000,58.0000,0.0000,6.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 16:15:00,2023,1,15.5000,0.0000,2.0000,0.0000,62.0000,0.0000,8.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 16:30:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 16:45:00,2023,1,16.0000,0.0000,1.7500,0.0000,64.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 17:00:00,2023,1,15.5000,0.0000,1.7500,0.0000,62.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 17:15:00,2023,1,16.0000,0.0000,1.5000,0.0000,64.0000,0.0000,6.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 17:30:00,2023,1,16.2500,0.0000,1.5000,0.0000,65.0000,0.0000,6.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 17:45:00,2023,1,17.7500,0.0000,2.7500,0.0000,71.0000,0.0000,11.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 18:00:00,2023,1,16.7500,0.0000,2.2500,0.0000,67.0000,0.0000,9.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 18:15:00,2023,1,15.7500,0.0000,1.7500,0.0000,63.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 18:30:00,2023,1,18.0000,0.0000,2.5000,0.0000,72.0000,0.0000,10.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 18:45:00,2023,1,23.2500,0.0000,2.5000,0.0000,93.0000,0.0000,10.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 19:00:00,2023,1,22.5000,0.0000,3.0000,0.0000,90.0000,0.0000,12.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 19:15:00,2023,1,20.2500,0.0000,1.7500,0.0000,81.0000,0.0000,7.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 19:30:00,2023,1,16.2500,0.0000,2.0000,0.0000,65.0000,0.0000,8.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 19:45:00,2023,1,15.5000,0.0000,1.5000,0.0000,62.0000,0.0000,6.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 20:00:00,2023,1,18.7500,0.0000,2.7500,0.0000,75.0000,0.0000,11.0000,0.0000,2,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 20:15:00,2023,1,15.0000,0.0000,1.5000,0.0000,60.0000,0.0000,6.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 20:30:00,2023,1,15.7500,0.0000,1.5000,0.0000,63.0000,0.0000,6.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 20:45:00,2023,1,16.0000,0.0000,2.2500,0.0000,64.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 21:00:00,2023,1,16.2500,0.0000,1.7500,0.0000,65.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 21:15:00,2023,1,18.0000,0.0000,2.2500,0.0000,72.0000,0.0000,9.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 21:30:00,2023,1,15.7500,0.0000,1.7500,0.0000,63.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 21:45:00,2023,1,16.7500,0.0000,2.0000,0.0000,67.0000,0.0000,8.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 22:00:00,2023,1,15.7500,0.0000,1.7500,0.0000,63.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 22:15:00,2023,1,18.5000,0.0000,2.5000,0.0000,74.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 22:30:00,2023,1,15.5000,0.0000,1.7500,0.0000,62.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 22:45:00,2023,1,16.5000,0.0000,2.5000,0.0000,66.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 23:00:00,2023,1,15.5000,0.0000,1.5000,0.0000,62.0000,0.0000,6.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 23:15:00,2023,1,16.2500,0.0000,2.2500,0.0000,65.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 23:30:00,2023,1,17.7500,0.0000,2.5000,0.0000,71.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,21. 1. 2023 23:45:00,2023,1,15.7500,0.0000,1.5000,0.0000,63.0000,0.0000,6.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 00:00:00,2023,1,16.5000,0.0000,2.2500,0.0000,66.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 00:15:00,2023,1,15.5000,0.0000,1.5000,0.0000,62.0000,0.0000,6.0000,0.0000,4,,1.4.0. 1.4.9. 1.5.257,1.4.0. 1.5.257,1.4.0. 1.5.257,1.4.0. 1.4.9. 1.5.257,Ne
3-5389,383111580014962888,22. 1. 2023 00:30:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 00:45:00,2023,1,16.7500,0.0000,2.7500,0.0000,67.0000,0.0000,11.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 01:00:00,2023,1,16.7500,0.0000,2.0000,0.0000,67.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 01:15:00,2023,1,15.2500,0.0000,1.5000,0.0000,61.0000,0.0000,6.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 01:30:00,2023,1,16.5000,0.0000,2.0000,0.0000,66.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 01:45:00,2023,1,17.5000,0.0000,2.2500,0.0000,70.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 02:00:00,2023,1,16.7500,0.0000,2.5000,0.0000,67.0000,0.0000,10.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 02:15:00,2023,1,15.7500,0.0000,2.0000,0.0000,63.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 02:30:00,2023,1,16.2500,0.0000,2.0000,0.0000,65.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 02:45:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 03:00:00,2023,1,18.0000,0.0000,3.2500,0.0000,72.0000,0.0000,13.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 03:15:00,2023,1,16.2500,0.0000,2.2500,0.0000,65.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 03:30:00,2023,1,16.0000,0.0000,2.2500,0.0000,64.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 03:45:00,2023,1,17.0000,0.0000,2.2500,0.0000,68.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 04:00:00,2023,1,18.0000,0.0000,2.7500,0.0000,72.0000,0.0000,11.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 04:15:00,2023,1,16.0000,0.0000,2.0000,0.0000,64.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 04:30:00,2023,1,16.0000,0.0000,1.7500,0.0000,64.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 04:45:00,2023,1,16.5000,0.0000,2.2500,0.0000,66.0000,0.0000,9.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 05:00:00,2023,1,15.5000,0.0000,1.7500,0.0000,62.0000,0.0000,7.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 05:15:00,2023,1,18.2500,0.0000,2.7500,0.2500,73.0000,0.0000,11.0000,1.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 05:30:00,2023,1,16.0000,0.0000,2.0000,0.0000,64.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 05:45:00,2023,1,16.5000,0.0000,2.0000,0.0000,66.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 06:00:00,2023,1,16.0000,0.0000,2.0000,0.0000,64.0000,0.0000,8.0000,0.0000,4,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 06:15:00,2023,1,17.7500,0.0000,1.7500,0.0000,71.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 06:30:00,2023,1,16.2500,0.0000,1.7500,0.0000,65.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 06:45:00,2023,1,15.5000,0.0000,1.7500,0.0000,62.0000,0.0000,7.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 07:00:00,2023,1,16.2500,0.0000,1.5000,0.0000,65.0000,0.0000,6.0000,0.0000,3,,,,,,Ne
3-5389,383111580014962888,22. 1. 2023 07:15:00,2023,1,15.2500,0.0000,1.5000,0.0000,61.0000,0.0000,6.0000,0.0000,2,,,,,,Ne
